Base_Model,Quantization,Metric_Family,Metric_ID,Metric_Label,Sentence_Count,Support,Reliability,Display_Unit,Quantized_Value,Baseline_Value,Excess_Effect,Quantized_Underproduction,Baseline_Underproduction,Excess_Underproduction,Quantized_Overproduction,Baseline_Overproduction,Excess_Overproduction
Llama 3 8B,4bit Optimized GPTQ,Structural realisation,relative_clauses,Relative clauses,300,83.0,Adequate support,divergences per 100 sentences,27.666666666666668,26.666666666666668,1.0,26.50602409638554,31.325301204819276,-4.8192771084337345,20.333333333333332,18.0,2.333333333333332
Llama 3 8B,4bit Optimized GPTQ,Structural realisation,relative_markers,Relative markers,300,102.0,Adequate support,divergences per 100 sentences,29.666666666666668,28.333333333333332,1.3333333333333357,13.72549019607843,16.666666666666668,-2.9411764705882373,25.0,22.666666666666668,2.333333333333332
Llama 3 8B,4bit Optimized GPTQ,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,119.0,Adequate support,divergences per 100 sentences,25.666666666666668,21.333333333333332,4.333333333333336,15.126050420168067,15.126050420168067,0.0,19.666666666666668,15.333333333333334,4.333333333333334
Llama 3 8B,4bit Spinquant,Content preservation,named_entities,Named-entity recall,300,511.0,Adequate support,percentage-point recall loss,57.142857142857146,60.46966731898239,3.3268101761252424,42.857142857142854,39.53033268101761,3.3268101761252447,60.333333333333336,57.333333333333336,3.0
Llama 3 8B,4bit Spinquant,Content preservation,negations,Negation recall,300,62.0,Adequate support,percentage-point recall loss,66.12903225806451,74.19354838709677,8.064516129032256,33.87096774193548,25.806451612903224,8.064516129032258,7.666666666666667,7.0,0.6666666666666666
Llama 3 8B,4bit Spinquant,Content preservation,numbers,Number recall,300,149.0,Adequate support,percentage-point recall loss,81.87919463087249,83.22147651006712,1.3422818791946298,18.120805369127517,16.778523489932887,1.342281879194631,8.333333333333334,7.333333333333333,1.0
Llama 3 8B,4bit Spinquant,Content preservation,proper_nouns,Proper-noun recall,300,543.0,Adequate support,percentage-point recall loss,68.87661141804789,72.00736648250461,3.1307550644567215,31.123388581952117,27.992633517495396,3.130755064456722,46.0,45.0,1.0
Llama 3 8B,4bit Spinquant,Internal agreement,demonstrative_noun_agreement,Demonstrative-noun disagreement,300,25.0,Low support,percentage-point violation rate,0.0,3.4482758620689653,-3.4482758620689653,,,,,,
Llama 3 8B,4bit Spinquant,Internal agreement,indefinite_article_number,Indefinite article-plural noun incompatibility,300,150.0,Adequate support,percentage-point violation rate,0.6622516556291391,1.3333333333333333,-0.6710816777041941,,,,,,
Llama 3 8B,4bit Spinquant,Internal agreement,subject_verb_agreement,Subject-verb disagreement,300,108.0,Adequate support,percentage-point violation rate,2.7777777777777777,1.8181818181818181,0.9595959595959596,,,,,,
Llama 3 8B,4bit Spinquant,Structural realisation,adjective_modifiers,Adjective modifiers,300,437.0,Adequate support,divergences per 100 sentences,55.0,53.0,2.0,12.585812356979405,14.187643020594965,-1.6018306636155604,36.666666666666664,32.333333333333336,4.333333333333329
Llama 3 8B,4bit Spinquant,Structural realisation,definite_articles,Definite articles,300,440.0,Adequate support,divergences per 100 sentences,78.0,78.66666666666667,-0.6666666666666714,6.818181818181818,9.318181818181818,-2.5,68.0,65.0,3.0
Llama 3 8B,4bit Spinquant,Structural realisation,infinitival_markers,Infinitival markers,300,109.0,Adequate support,divergences per 100 sentences,22.666666666666668,20.0,2.666666666666668,29.357798165137616,30.275229357798164,-0.9174311926605476,12.0,9.0,3.0
Llama 3 8B,4bit Spinquant,Structural realisation,modal_auxiliaries,Modal auxiliaries,300,77.0,Adequate support,divergences per 100 sentences,14.333333333333334,11.0,3.333333333333334,29.87012987012987,25.974025974025974,3.896103896103895,6.666666666666667,4.333333333333333,2.333333333333334
Llama 3 8B,4bit Spinquant,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,51.0,49.0,2.0,21.761658031088082,22.27979274611399,-0.5181347150259086,37.0,34.666666666666664,2.3333333333333357
Llama 3 8B,4bit Spinquant,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,62.666666666666664,62.0,0.6666666666666643,29.775280898876403,30.0561797752809,-0.2808988764044962,27.333333333333332,26.333333333333332,1.0
Llama 3 8B,4bit Spinquant,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,23.0,23.0,0.0,26.16822429906542,31.77570093457944,-5.607476635514018,13.666666666666666,11.666666666666666,2.0
Llama 3 8B,4bit Spinquant,Structural realisation,possessive_nominals,Possessive nominals,300,110.0,Adequate support,divergences per 100 sentences,26.0,25.333333333333332,0.6666666666666679,30.90909090909091,31.818181818181817,-0.9090909090909065,14.666666666666666,13.666666666666666,1.0
Llama 3 8B,4bit Spinquant,Structural realisation,prepositions,Prepositions,300,756.0,Adequate support,divergences per 100 sentences,91.66666666666667,93.0,-1.3333333333333286,9.25925925925926,10.714285714285714,-1.455026455026454,68.33333333333333,66.0,2.3333333333333286
Llama 3 8B,4bit Spinquant,Structural realisation,relative_clauses,Relative clauses,300,83.0,Adequate support,divergences per 100 sentences,29.0,26.666666666666668,2.333333333333332,30.120481927710845,31.325301204819276,-1.204819277108431,20.666666666666668,18.0,2.666666666666668
Llama 3 8B,4bit Spinquant,Structural realisation,relative_markers,Relative markers,300,102.0,Adequate support,divergences per 100 sentences,31.0,28.333333333333332,2.666666666666668,15.686274509803921,16.666666666666668,-0.9803921568627469,25.666666666666668,22.666666666666668,3.0
Llama 3 8B,4bit Spinquant,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,119.0,Adequate support,divergences per 100 sentences,23.333333333333332,21.333333333333332,2.0,15.966386554621849,15.126050420168067,0.8403361344537821,17.0,15.333333333333334,1.666666666666666
Llama 3 8B,4bit Static GPTQ,Content preservation,named_entities,Named-entity recall,300,511.0,Adequate support,percentage-point recall loss,57.92563600782779,60.46966731898239,2.5440313111545976,42.07436399217221,39.53033268101761,2.544031311154599,64.0,57.333333333333336,6.666666666666667
Llama 3 8B,4bit Static GPTQ,Content preservation,negations,Negation recall,300,62.0,Adequate support,percentage-point recall loss,74.19354838709677,74.19354838709677,0.0,25.806451612903224,25.806451612903224,0.0,8.333333333333334,7.0,1.3333333333333333
Llama 3 8B,4bit Static GPTQ,Content preservation,numbers,Number recall,300,149.0,Adequate support,percentage-point recall loss,83.22147651006712,83.22147651006712,0.0,16.778523489932887,16.778523489932887,0.0,7.333333333333333,7.333333333333333,0.0
Llama 3 8B,4bit Static GPTQ,Content preservation,proper_nouns,Proper-noun recall,300,543.0,Adequate support,percentage-point recall loss,70.3499079189687,72.00736648250461,1.6574585635359114,29.650092081031307,27.992633517495396,1.6574585635359116,49.666666666666664,45.0,4.666666666666667
Llama 3 8B,4bit Static GPTQ,Internal agreement,demonstrative_noun_agreement,Demonstrative-noun disagreement,300,26.0,Low support,percentage-point violation rate,0.0,3.4482758620689653,-3.4482758620689653,,,,,,
Llama 3 8B,4bit Static GPTQ,Internal agreement,indefinite_article_number,Indefinite article-plural noun incompatibility,300,150.0,Adequate support,percentage-point violation rate,1.2903225806451613,1.3333333333333333,-0.043010752688172005,,,,,,
Llama 3 8B,4bit Static GPTQ,Internal agreement,subject_verb_agreement,Subject-verb disagreement,300,110.0,Adequate support,percentage-point violation rate,1.680672268907563,1.8181818181818181,-0.13750954927425507,,,,,,
Llama 3 8B,4bit Static GPTQ,Structural realisation,adjective_modifiers,Adjective modifiers,300,437.0,Adequate support,divergences per 100 sentences,52.333333333333336,53.0,-0.6666666666666643,13.043478260869565,14.187643020594965,-1.1441647597254008,33.333333333333336,32.333333333333336,1.0
Llama 3 8B,4bit Static GPTQ,Structural realisation,definite_articles,Definite articles,300,440.0,Adequate support,divergences per 100 sentences,93.33333333333333,78.66666666666667,14.666666666666657,7.7272727272727275,9.318181818181818,-1.5909090909090908,82.0,65.0,17.0
Llama 3 8B,4bit Static GPTQ,Structural realisation,infinitival_markers,Infinitival markers,300,109.0,Adequate support,divergences per 100 sentences,21.333333333333332,20.0,1.3333333333333321,31.192660550458715,30.275229357798164,0.9174311926605512,10.0,9.0,1.0
Llama 3 8B,4bit Static GPTQ,Structural realisation,modal_auxiliaries,Modal auxiliaries,300,77.0,Adequate support,divergences per 100 sentences,11.666666666666666,11.0,0.6666666666666661,25.974025974025974,25.974025974025974,0.0,5.0,4.333333333333333,0.666666666666667
Llama 3 8B,4bit Static GPTQ,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,54.333333333333336,49.0,5.333333333333336,21.243523316062177,22.27979274611399,-1.0362694300518136,40.666666666666664,34.666666666666664,6.0
Llama 3 8B,4bit Static GPTQ,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,63.0,62.0,1.0,32.02247191011236,30.0561797752809,1.966292134831459,25.0,26.333333333333332,-1.3333333333333321
Llama 3 8B,4bit Static GPTQ,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,24.666666666666668,23.0,1.6666666666666679,32.71028037383178,31.77570093457944,0.9345794392523388,13.0,11.666666666666666,1.333333333333334
Llama 3 8B,4bit Static GPTQ,Structural realisation,possessive_nominals,Possessive nominals,300,110.0,Adequate support,divergences per 100 sentences,25.0,25.333333333333332,-0.33333333333333215,32.72727272727273,31.818181818181817,0.9090909090909101,13.0,13.666666666666666,-0.6666666666666661
Llama 3 8B,4bit Static GPTQ,Structural realisation,prepositions,Prepositions,300,756.0,Adequate support,divergences per 100 sentences,102.66666666666667,93.0,9.666666666666671,9.788359788359788,10.714285714285714,-0.9259259259259256,78.0,66.0,12.0
Llama 3 8B,4bit Static GPTQ,Structural realisation,relative_clauses,Relative clauses,300,83.0,Adequate support,divergences per 100 sentences,30.0,26.666666666666668,3.333333333333332,27.710843373493976,31.325301204819276,-3.6144578313253,22.333333333333332,18.0,4.333333333333332
Llama 3 8B,4bit Static GPTQ,Structural realisation,relative_markers,Relative markers,300,102.0,Adequate support,divergences per 100 sentences,34.0,28.333333333333332,5.666666666666668,12.745098039215685,16.666666666666668,-3.9215686274509824,29.666666666666668,22.666666666666668,7.0
Llama 3 8B,4bit Static GPTQ,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,119.0,Adequate support,divergences per 100 sentences,23.666666666666668,21.333333333333332,2.3333333333333357,14.285714285714286,15.126050420168067,-0.8403361344537803,18.0,15.333333333333334,2.666666666666666
Llama 3 8B,4bit True GPTQ,Content preservation,named_entities,Named-entity recall,300,511.0,Adequate support,percentage-point recall loss,56.94716242661448,60.46966731898239,3.5225048923679054,43.05283757338552,39.53033268101761,3.522504892367906,63.0,57.333333333333336,5.666666666666667
Llama 3 8B,4bit True GPTQ,Content preservation,negations,Negation recall,300,62.0,Adequate support,percentage-point recall loss,70.96774193548387,74.19354838709677,3.225806451612897,29.032258064516128,25.806451612903224,3.225806451612903,8.0,7.0,1.0
Llama 3 8B,4bit True GPTQ,Content preservation,numbers,Number recall,300,149.0,Adequate support,percentage-point recall loss,82.5503355704698,83.22147651006712,0.671140939597322,17.449664429530202,16.778523489932887,0.6711409395973155,7.666666666666667,7.333333333333333,0.3333333333333333
Llama 3 8B,4bit True GPTQ,Content preservation,proper_nouns,Proper-noun recall,300,543.0,Adequate support,percentage-point recall loss,68.32412523020258,72.00736648250461,3.6832412523020253,31.67587476979742,27.992633517495396,3.6832412523020257,52.0,45.0,7.0
Llama 3 8B,4bit True GPTQ,Internal agreement,demonstrative_noun_agreement,Demonstrative-noun disagreement,300,26.0,Low support,percentage-point violation rate,0.0,3.4482758620689653,-3.4482758620689653,,,,,,
Llama 3 8B,4bit True GPTQ,Internal agreement,indefinite_article_number,Indefinite article-plural noun incompatibility,300,150.0,Adequate support,percentage-point violation rate,1.3245033112582782,1.3333333333333333,-0.00883002207505501,,,,,,
Llama 3 8B,4bit True GPTQ,Internal agreement,subject_verb_agreement,Subject-verb disagreement,300,110.0,Adequate support,percentage-point violation rate,1.8018018018018018,1.8181818181818181,-0.016380016380016293,,,,,,
Llama 3 8B,4bit True GPTQ,Structural realisation,adjective_modifiers,Adjective modifiers,300,437.0,Adequate support,divergences per 100 sentences,53.666666666666664,53.0,0.6666666666666643,12.585812356979405,14.187643020594965,-1.6018306636155604,35.333333333333336,32.333333333333336,3.0
Llama 3 8B,4bit True GPTQ,Structural realisation,definite_articles,Definite articles,300,440.0,Adequate support,divergences per 100 sentences,88.66666666666667,78.66666666666667,10.0,8.181818181818182,9.318181818181818,-1.1363636363636367,76.66666666666667,65.0,11.666666666666671
Llama 3 8B,4bit True GPTQ,Structural realisation,infinitival_markers,Infinitival markers,300,109.0,Adequate support,divergences per 100 sentences,21.333333333333332,20.0,1.3333333333333321,30.275229357798164,30.275229357798164,0.0,10.333333333333334,9.0,1.333333333333334
Llama 3 8B,4bit True GPTQ,Structural realisation,modal_auxiliaries,Modal auxiliaries,300,77.0,Adequate support,divergences per 100 sentences,13.333333333333334,11.0,2.333333333333334,25.974025974025974,25.974025974025974,0.0,6.666666666666667,4.333333333333333,2.333333333333334
Llama 3 8B,4bit True GPTQ,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,51.333333333333336,49.0,2.3333333333333357,21.243523316062177,22.27979274611399,-1.0362694300518136,37.666666666666664,34.666666666666664,3.0
Llama 3 8B,4bit True GPTQ,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,58.666666666666664,62.0,-3.3333333333333357,28.651685393258425,30.0561797752809,-1.4044943820224738,24.666666666666668,26.333333333333332,-1.6666666666666643
Llama 3 8B,4bit True GPTQ,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,22.333333333333332,23.0,-0.6666666666666679,25.233644859813083,31.77570093457944,-6.542056074766357,13.333333333333334,11.666666666666666,1.6666666666666679
