Base_Model,Quantization,Metric_Family,Metric_ID,Metric_Label,Sentence_Count,Support,Reliability,Display_Unit,Quantized_Value,Baseline_Value,Excess_Effect,Quantized_Underproduction,Baseline_Underproduction,Excess_Underproduction,Quantized_Overproduction,Baseline_Overproduction,Excess_Overproduction
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,passive_verbs,Passive verbs,300,365.0,Adequate support,divergences per 100 sentences,59.0,58.666666666666664,0.3333333333333357,27.397260273972602,27.123287671232877,0.27397260273972535,25.666666666666668,25.666666666666668,0.0
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,prepositions,Prepositions,300,651.0,Adequate support,divergences per 100 sentences,71.33333333333333,69.66666666666667,1.6666666666666572,21.044546850998465,21.351766513056834,-0.3072196620583689,25.666666666666668,23.333333333333332,2.3333333333333357
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,pronoun_clitics,Personal-pronoun clitics,300,19.0,Low support,divergences per 100 sentences,6.0,5.666666666666667,0.33333333333333304,47.36842105263158,47.36842105263158,0.0,3.0,2.6666666666666665,0.3333333333333335
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,relative_clauses,Relative clauses,300,145.0,Adequate support,divergences per 100 sentences,24.666666666666668,27.0,-2.333333333333332,34.48275862068966,38.62068965517241,-4.1379310344827545,8.0,8.333333333333334,-0.3333333333333339
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,relative_markers,Relative markers,300,175.0,Adequate support,divergences per 100 sentences,28.0,26.0,2.0,33.142857142857146,33.142857142857146,0.0,8.666666666666666,6.666666666666667,1.9999999999999991
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,subjunctive_markers,Subjunctive markers,300,180.0,Adequate support,divergences per 100 sentences,27.0,25.0,2.0,17.77777777777778,17.22222222222222,0.5555555555555571,16.333333333333332,14.666666666666666,1.666666666666666
NLLB 3.3B,Analytical Net Mngr 2.2GB,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,115.0,Adequate support,divergences per 100 sentences,17.333333333333332,18.666666666666668,-1.3333333333333357,30.434782608695652,33.04347826086956,-2.6086956521739104,5.666666666666667,6.0,-0.33333333333333304
NLLB 3.3B,Empirical Net Mngr 2GB,Content preservation,named_entities,Named-entity recall,300,200.0,Adequate support,percentage-point recall loss,40.0,51.5,11.5,60.0,48.5,11.5,35.333333333333336,25.666666666666668,9.666666666666666
NLLB 3.3B,Empirical Net Mngr 2GB,Content preservation,negations,Negation recall,300,69.0,Adequate support,percentage-point recall loss,73.91304347826087,72.46376811594203,-1.4492753623188435,26.08695652173913,27.536231884057973,-1.4492753623188406,4.0,4.333333333333333,-0.3333333333333333
NLLB 3.3B,Empirical Net Mngr 2GB,Content preservation,numbers,Number recall,300,168.0,Adequate support,percentage-point recall loss,68.45238095238095,69.04761904761905,0.595238095238102,31.547619047619047,30.952380952380953,0.5952380952380952,23.666666666666668,21.666666666666668,2.0
NLLB 3.3B,Empirical Net Mngr 2GB,Content preservation,proper_nouns,Proper-noun recall,300,180.0,Adequate support,percentage-point recall loss,39.44444444444444,48.333333333333336,8.888888888888893,60.55555555555556,51.666666666666664,8.88888888888889,22.666666666666668,27.333333333333332,-4.666666666666667
NLLB 3.3B,Empirical Net Mngr 2GB,Internal agreement,adjective_noun_agreement,Adjective–noun disagreement,300,402.0,Adequate support,percentage-point violation rate,14.676616915422885,16.511627906976745,-1.83501099155386,,,,,,
NLLB 3.3B,Empirical Net Mngr 2GB,Internal agreement,determiner_noun_agreement,Determiner–noun disagreement,300,821.0,Adequate support,percentage-point violation rate,9.378806333739343,11.084043848964678,-1.7052375152253347,,,,,,
NLLB 3.3B,Empirical Net Mngr 2GB,Internal agreement,subject_verb_agreement,Subject–verb disagreement,300,364.0,Adequate support,percentage-point violation rate,14.010989010989011,16.666666666666668,-2.655677655677657,,,,,,
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,adjective_modifiers,Adjective modifiers,300,466.0,Adequate support,divergences per 100 sentences,59.333333333333336,68.66666666666667,-9.333333333333336,22.532188841201716,21.459227467811157,1.0729613733905587,24.333333333333332,35.333333333333336,-11.000000000000004
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,definite_articles,Definite articles,300,1120.0,Adequate support,divergences per 100 sentences,111.0,100.66666666666667,10.333333333333329,18.660714285714285,17.946428571428573,0.7142857142857117,41.333333333333336,33.666666666666664,7.666666666666671
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,genitive_determiners,Genitive determiners,300,301.0,Adequate support,divergences per 100 sentences,58.333333333333336,52.0,6.333333333333336,28.903654485049834,26.578073089700997,2.325581395348838,29.333333333333332,25.333333333333332,4.0
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,genitive_nominals,Genitive nominals,300,541.0,Adequate support,divergences per 100 sentences,93.0,91.0,2.0,35.30499075785582,30.683918669131238,4.621072088724581,29.333333333333332,35.666666666666664,-6.333333333333332
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,participles,Participles,300,15.0,Low support,divergences per 100 sentences,8.333333333333334,8.333333333333334,0.0,80.0,73.33333333333333,6.666666666666671,4.333333333333333,4.666666666666667,-0.3333333333333339
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,passive_verbs,Passive verbs,300,365.0,Adequate support,divergences per 100 sentences,60.0,58.666666666666664,1.3333333333333357,29.041095890410958,27.123287671232877,1.917808219178081,24.666666666666668,25.666666666666668,-1.0
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,prepositions,Prepositions,300,651.0,Adequate support,divergences per 100 sentences,72.66666666666667,69.66666666666667,3.0,20.43010752688172,21.351766513056834,-0.9216589861751139,28.333333333333332,23.333333333333332,5.0
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,pronoun_clitics,Personal-pronoun clitics,300,19.0,Low support,divergences per 100 sentences,4.666666666666667,5.666666666666667,-1.0,42.10526315789474,47.36842105263158,-5.2631578947368425,2.0,2.6666666666666665,-0.6666666666666665
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,relative_clauses,Relative clauses,300,145.0,Adequate support,divergences per 100 sentences,25.0,27.0,-2.0,33.793103448275865,38.62068965517241,-4.827586206896548,8.666666666666666,8.333333333333334,0.33333333333333215
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,relative_markers,Relative markers,300,175.0,Adequate support,divergences per 100 sentences,30.0,26.0,4.0,34.285714285714285,33.142857142857146,1.1428571428571388,10.0,6.666666666666667,3.333333333333333
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,subjunctive_markers,Subjunctive markers,300,180.0,Adequate support,divergences per 100 sentences,25.0,25.0,0.0,17.22222222222222,17.22222222222222,0.0,14.666666666666666,14.666666666666666,0.0
NLLB 3.3B,Empirical Net Mngr 2GB,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,115.0,Adequate support,divergences per 100 sentences,18.666666666666668,18.666666666666668,0.0,33.04347826086956,33.04347826086956,0.0,6.0,6.0,0.0
NLLB 3.3B,Fp4,Content preservation,named_entities,Named-entity recall,300,200.0,Adequate support,percentage-point recall loss,50.0,51.5,1.5,50.0,48.5,1.5,26.666666666666668,25.666666666666668,1.0
NLLB 3.3B,Fp4,Content preservation,negations,Negation recall,300,69.0,Adequate support,percentage-point recall loss,73.91304347826087,72.46376811594203,-1.4492753623188435,26.08695652173913,27.536231884057973,-1.4492753623188406,4.333333333333333,4.333333333333333,0.0
NLLB 3.3B,Fp4,Content preservation,numbers,Number recall,300,168.0,Adequate support,percentage-point recall loss,68.45238095238095,69.04761904761905,0.595238095238102,31.547619047619047,30.952380952380953,0.5952380952380952,20.0,21.666666666666668,-1.6666666666666667
NLLB 3.3B,Fp4,Content preservation,proper_nouns,Proper-noun recall,300,180.0,Adequate support,percentage-point recall loss,52.22222222222222,48.333333333333336,-3.8888888888888857,47.77777777777778,51.666666666666664,-3.888888888888889,23.666666666666668,27.333333333333332,-3.6666666666666665
NLLB 3.3B,Fp4,Internal agreement,adjective_noun_agreement,Adjective–noun disagreement,300,422.0,Adequate support,percentage-point violation rate,17.77251184834123,16.511627906976745,1.2608839413644866,,,,,,
NLLB 3.3B,Fp4,Internal agreement,determiner_noun_agreement,Determiner–noun disagreement,300,812.0,Adequate support,percentage-point violation rate,10.591133004926109,11.084043848964678,-0.492910844038569,,,,,,
NLLB 3.3B,Fp4,Internal agreement,subject_verb_agreement,Subject–verb disagreement,300,366.0,Adequate support,percentage-point violation rate,17.21311475409836,16.666666666666668,0.5464480874316919,,,,,,
NLLB 3.3B,Fp4,Structural realisation,adjective_modifiers,Adjective modifiers,300,466.0,Adequate support,divergences per 100 sentences,65.33333333333333,68.66666666666667,-3.333333333333343,21.030042918454935,21.459227467811157,-0.4291845493562221,32.666666666666664,35.333333333333336,-2.6666666666666714
NLLB 3.3B,Fp4,Structural realisation,definite_articles,Definite articles,300,1120.0,Adequate support,divergences per 100 sentences,99.66666666666667,100.66666666666667,-1.0,17.857142857142858,17.946428571428573,-0.0892857142857153,33.0,33.666666666666664,-0.6666666666666643
NLLB 3.3B,Fp4,Structural realisation,genitive_determiners,Genitive determiners,300,301.0,Adequate support,divergences per 100 sentences,50.0,52.0,-2.0,26.245847176079735,26.578073089700997,-0.3322259136212615,23.666666666666668,25.333333333333332,-1.6666666666666643
NLLB 3.3B,Fp4,Structural realisation,genitive_nominals,Genitive nominals,300,541.0,Adequate support,divergences per 100 sentences,93.0,91.0,2.0,32.1626617375231,30.683918669131238,1.4787430683918643,35.0,35.666666666666664,-0.6666666666666643
NLLB 3.3B,Fp4,Structural realisation,participles,Participles,300,15.0,Low support,divergences per 100 sentences,7.0,8.333333333333334,-1.333333333333334,66.66666666666667,73.33333333333333,-6.666666666666657,3.6666666666666665,4.666666666666667,-1.0000000000000004
NLLB 3.3B,Fp4,Structural realisation,passive_verbs,Passive verbs,300,365.0,Adequate support,divergences per 100 sentences,61.0,58.666666666666664,2.3333333333333357,29.315068493150687,27.123287671232877,2.19178082191781,25.333333333333332,25.666666666666668,-0.3333333333333357
NLLB 3.3B,Fp4,Structural realisation,prepositions,Prepositions,300,651.0,Adequate support,divergences per 100 sentences,73.0,69.66666666666667,3.3333333333333286,22.27342549923195,21.351766513056834,0.9216589861751174,24.666666666666668,23.333333333333332,1.3333333333333357
NLLB 3.3B,Fp4,Structural realisation,pronoun_clitics,Personal-pronoun clitics,300,19.0,Low support,divergences per 100 sentences,5.666666666666667,5.666666666666667,0.0,52.63157894736842,47.36842105263158,5.263157894736835,2.3333333333333335,2.6666666666666665,-0.33333333333333304
NLLB 3.3B,Fp4,Structural realisation,relative_clauses,Relative clauses,300,145.0,Adequate support,divergences per 100 sentences,26.333333333333332,27.0,-0.6666666666666679,38.62068965517241,38.62068965517241,0.0,7.666666666666667,8.333333333333334,-0.666666666666667
NLLB 3.3B,Fp4,Structural realisation,relative_markers,Relative markers,300,175.0,Adequate support,divergences per 100 sentences,26.666666666666668,26.0,0.6666666666666679,34.857142857142854,33.142857142857146,1.7142857142857082,6.333333333333333,6.666666666666667,-0.3333333333333339
NLLB 3.3B,Fp4,Structural realisation,subjunctive_markers,Subjunctive markers,300,180.0,Adequate support,divergences per 100 sentences,25.0,25.0,0.0,16.11111111111111,17.22222222222222,-1.1111111111111107,15.333333333333334,14.666666666666666,0.6666666666666679
NLLB 3.3B,Fp4,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,115.0,Adequate support,divergences per 100 sentences,19.0,18.666666666666668,0.33333333333333215,32.17391304347826,33.04347826086956,-0.8695652173913047,6.666666666666667,6.0,0.666666666666667
NLLB 3.3B,Fp4 AWQ,Content preservation,named_entities,Named-entity recall,300,200.0,Adequate support,percentage-point recall loss,48.0,51.5,3.5,52.0,48.5,3.5,26.333333333333332,25.666666666666668,0.6666666666666666
NLLB 3.3B,Fp4 AWQ,Content preservation,negations,Negation recall,300,69.0,Adequate support,percentage-point recall loss,75.3623188405797,72.46376811594203,-2.8985507246376727,24.63768115942029,27.536231884057973,-2.898550724637681,4.333333333333333,4.333333333333333,0.0
NLLB 3.3B,Fp4 AWQ,Content preservation,numbers,Number recall,300,168.0,Adequate support,percentage-point recall loss,69.64285714285714,69.04761904761905,-0.5952380952380878,30.357142857142858,30.952380952380953,-0.5952380952380952,20.333333333333332,21.666666666666668,-1.3333333333333333
NLLB 3.3B,Fp4 AWQ,Content preservation,proper_nouns,Proper-noun recall,300,180.0,Adequate support,percentage-point recall loss,49.44444444444444,48.333333333333336,-1.1111111111111072,50.55555555555556,51.666666666666664,-1.1111111111111112,24.333333333333332,27.333333333333332,-3.0
NLLB 3.3B,Fp4 AWQ,Internal agreement,adjective_noun_agreement,Adjective–noun disagreement,300,428.0,Adequate support,percentage-point violation rate,18.22429906542056,16.511627906976745,1.7126711584438148,,,,,,
NLLB 3.3B,Fp4 AWQ,Internal agreement,determiner_noun_agreement,Determiner–noun disagreement,300,821.0,Adequate support,percentage-point violation rate,11.151515151515152,11.084043848964678,0.06747130255047473,,,,,,
NLLB 3.3B,Fp4 AWQ,Internal agreement,subject_verb_agreement,Subject–verb disagreement,300,378.0,Adequate support,percentage-point violation rate,16.27296587926509,16.666666666666668,-0.39370078740157766,,,,,,
NLLB 3.3B,Fp4 AWQ,Structural realisation,adjective_modifiers,Adjective modifiers,300,466.0,Adequate support,divergences per 100 sentences,65.33333333333333,68.66666666666667,-3.333333333333343,20.600858369098713,21.459227467811157,-0.8583690987124442,33.333333333333336,35.333333333333336,-2.0
NLLB 3.3B,Fp4 AWQ,Structural realisation,definite_articles,Definite articles,300,1120.0,Adequate support,divergences per 100 sentences,102.33333333333333,100.66666666666667,1.6666666666666572,18.125,17.946428571428573,0.17857142857142705,34.666666666666664,33.666666666666664,1.0
NLLB 3.3B,Fp4 AWQ,Structural realisation,genitive_determiners,Genitive determiners,300,301.0,Adequate support,divergences per 100 sentences,51.0,52.0,-1.0,27.242524916943523,26.578073089700997,0.6644518272425266,23.666666666666668,25.333333333333332,-1.6666666666666643
NLLB 3.3B,Fp4 AWQ,Structural realisation,genitive_nominals,Genitive nominals,300,541.0,Adequate support,divergences per 100 sentences,90.33333333333333,91.0,-0.6666666666666714,30.868761552680223,30.683918669131238,0.18484288354898482,34.666666666666664,35.666666666666664,-1.0
NLLB 3.3B,Fp4 AWQ,Structural realisation,participles,Participles,300,15.0,Low support,divergences per 100 sentences,8.666666666666666,8.333333333333334,0.33333333333333215,80.0,73.33333333333333,6.666666666666671,4.666666666666667,4.666666666666667,0.0
NLLB 3.3B,Fp4 AWQ,Structural realisation,passive_verbs,Passive verbs,300,365.0,Adequate support,divergences per 100 sentences,61.333333333333336,58.666666666666664,2.6666666666666714,28.493150684931507,27.123287671232877,1.3698630136986303,26.666666666666668,25.666666666666668,1.0
NLLB 3.3B,Fp4 AWQ,Structural realisation,prepositions,Prepositions,300,651.0,Adequate support,divergences per 100 sentences,69.66666666666667,69.66666666666667,0.0,21.658986175115206,21.351766513056834,0.3072196620583725,22.666666666666668,23.333333333333332,-0.6666666666666643
NLLB 3.3B,Fp4 AWQ,Structural realisation,pronoun_clitics,Personal-pronoun clitics,300,19.0,Low support,divergences per 100 sentences,5.666666666666667,5.666666666666667,0.0,42.10526315789474,47.36842105263158,-5.2631578947368425,3.0,2.6666666666666665,0.3333333333333335
NLLB 3.3B,Fp4 AWQ,Structural realisation,relative_clauses,Relative clauses,300,145.0,Adequate support,divergences per 100 sentences,26.333333333333332,27.0,-0.6666666666666679,37.93103448275862,38.62068965517241,-0.6896551724137936,8.0,8.333333333333334,-0.3333333333333339
NLLB 3.3B,Fp4 AWQ,Structural realisation,relative_markers,Relative markers,300,175.0,Adequate support,divergences per 100 sentences,27.0,26.0,1.0,33.714285714285715,33.142857142857146,0.5714285714285694,7.333333333333333,6.666666666666667,0.6666666666666661
NLLB 3.3B,Fp4 AWQ,Structural realisation,subjunctive_markers,Subjunctive markers,300,180.0,Adequate support,divergences per 100 sentences,23.333333333333332,25.0,-1.6666666666666679,15.0,17.22222222222222,-2.2222222222222214,14.333333333333334,14.666666666666666,-0.33333333333333215
NLLB 3.3B,Fp4 AWQ,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,115.0,Adequate support,divergences per 100 sentences,19.0,18.666666666666668,0.33333333333333215,33.04347826086956,33.04347826086956,0.0,6.333333333333333,6.0,0.33333333333333304
NLLB 3.3B,Fp8,Content preservation,named_entities,Named-entity recall,300,200.0,Adequate support,percentage-point recall loss,50.5,51.5,1.0,49.5,48.5,1.0,25.333333333333332,25.666666666666668,-0.3333333333333333
NLLB 3.3B,Fp8,Content preservation,negations,Negation recall,300,69.0,Adequate support,percentage-point recall loss,72.46376811594203,72.46376811594203,0.0,27.536231884057973,27.536231884057973,0.0,4.333333333333333,4.333333333333333,0.0
NLLB 3.3B,Fp8,Content preservation,numbers,Number recall,300,168.0,Adequate support,percentage-point recall loss,67.85714285714286,69.04761904761905,1.1904761904761898,32.142857142857146,30.952380952380953,1.1904761904761905,20.666666666666668,21.666666666666668,-1.0
NLLB 3.3B,Fp8,Content preservation,proper_nouns,Proper-noun recall,300,180.0,Adequate support,percentage-point recall loss,48.333333333333336,48.333333333333336,0.0,51.666666666666664,51.666666666666664,0.0,26.333333333333332,27.333333333333332,-1.0
NLLB 3.3B,Fp8,Internal agreement,adjective_noun_agreement,Adjective–noun disagreement,300,424.0,Adequate support,percentage-point violation rate,17.92452830188679,16.511627906976745,1.4129003949100465,,,,,,
NLLB 3.3B,Fp8,Internal agreement,determiner_noun_agreement,Determiner–noun disagreement,300,821.0,Adequate support,percentage-point violation rate,11.070559610705596,11.084043848964678,-0.013484238259081849,,,,,,
NLLB 3.3B,Fp8,Internal agreement,subject_verb_agreement,Subject–verb disagreement,300,378.0,Adequate support,percentage-point violation rate,17.150395778364118,16.666666666666668,0.4837291116974498,,,,,,
NLLB 3.3B,Fp8,Structural realisation,adjective_modifiers,Adjective modifiers,300,466.0,Adequate support,divergences per 100 sentences,67.0,68.66666666666667,-1.6666666666666714,21.888412017167383,21.459227467811157,0.42918454935622563,33.0,35.333333333333336,-2.3333333333333357
NLLB 3.3B,Fp8,Structural realisation,definite_articles,Definite articles,300,1120.0,Adequate support,divergences per 100 sentences,103.0,100.66666666666667,2.3333333333333286,18.392857142857142,17.946428571428573,0.4464285714285694,34.333333333333336,33.666666666666664,0.6666666666666714
NLLB 3.3B,Fp8,Structural realisation,genitive_determiners,Genitive determiners,300,301.0,Adequate support,divergences per 100 sentences,53.666666666666664,52.0,1.6666666666666643,27.906976744186046,26.578073089700997,1.3289036544850497,25.666666666666668,25.333333333333332,0.3333333333333357
NLLB 3.3B,Fp8,Structural realisation,genitive_nominals,Genitive nominals,300,541.0,Adequate support,divergences per 100 sentences,90.0,91.0,-1.0,30.31423290203327,30.683918669131238,-0.3696857670979661,35.333333333333336,35.666666666666664,-0.3333333333333286
NLLB 3.3B,Fp8,Structural realisation,participles,Participles,300,15.0,Low support,divergences per 100 sentences,8.333333333333334,8.333333333333334,0.0,80.0,73.33333333333333,6.666666666666671,4.333333333333333,4.666666666666667,-0.3333333333333339
NLLB 3.3B,Fp8,Structural realisation,passive_verbs,Passive verbs,300,365.0,Adequate support,divergences per 100 sentences,60.0,58.666666666666664,1.3333333333333357,27.671232876712327,27.123287671232877,0.5479452054794507,26.333333333333332,25.666666666666668,0.6666666666666643
NLLB 3.3B,Fp8,Structural realisation,prepositions,Prepositions,300,651.0,Adequate support,divergences per 100 sentences,70.66666666666667,69.66666666666667,1.0,21.658986175115206,21.351766513056834,0.3072196620583725,23.666666666666668,23.333333333333332,0.3333333333333357
NLLB 3.3B,Fp8,Structural realisation,pronoun_clitics,Personal-pronoun clitics,300,19.0,Low support,divergences per 100 sentences,6.666666666666667,5.666666666666667,1.0,57.89473684210526,47.36842105263158,10.526315789473678,3.0,2.6666666666666665,0.3333333333333335
NLLB 3.3B,Fp8,Structural realisation,relative_clauses,Relative clauses,300,145.0,Adequate support,divergences per 100 sentences,26.666666666666668,27.0,-0.33333333333333215,37.93103448275862,38.62068965517241,-0.6896551724137936,8.333333333333334,8.333333333333334,0.0
NLLB 3.3B,Fp8,Structural realisation,relative_markers,Relative markers,300,175.0,Adequate support,divergences per 100 sentences,26.333333333333332,26.0,0.33333333333333215,33.142857142857146,33.142857142857146,0.0,7.0,6.666666666666667,0.33333333333333304
NLLB 3.3B,Fp8,Structural realisation,subjunctive_markers,Subjunctive markers,300,180.0,Adequate support,divergences per 100 sentences,25.0,25.0,0.0,17.22222222222222,17.22222222222222,0.0,14.666666666666666,14.666666666666666,0.0
NLLB 3.3B,Fp8,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,115.0,Adequate support,divergences per 100 sentences,18.666666666666668,18.666666666666668,0.0,33.04347826086956,33.04347826086956,0.0,6.0,6.0,0.0
NLLB 3.3B,Fp8 Per Tensor,Content preservation,named_entities,Named-entity recall,300,200.0,Adequate support,percentage-point recall loss,49.0,51.5,2.5,51.0,48.5,2.5,25.666666666666668,25.666666666666668,0.0
NLLB 3.3B,Fp8 Per Tensor,Content preservation,negations,Negation recall,300,69.0,Adequate support,percentage-point recall loss,72.46376811594203,72.46376811594203,0.0,27.536231884057973,27.536231884057973,0.0,4.666666666666667,4.333333333333333,0.3333333333333333
NLLB 3.3B,Fp8 Per Tensor,Content preservation,numbers,Number recall,300,168.0,Adequate support,percentage-point recall loss,67.26190476190476,69.04761904761905,1.7857142857142918,32.73809523809524,30.952380952380953,1.7857142857142858,21.0,21.666666666666668,-0.6666666666666666
NLLB 3.3B,Fp8 Per Tensor,Content preservation,proper_nouns,Proper-noun recall,300,180.0,Adequate support,percentage-point recall loss,48.333333333333336,48.333333333333336,0.0,51.666666666666664,51.666666666666664,0.0,26.0,27.333333333333332,-1.3333333333333333
NLLB 3.3B,Fp8 Per Tensor,Internal agreement,adjective_noun_agreement,Adjective–noun disagreement,300,429.0,Adequate support,percentage-point violation rate,17.715617715617714,16.511627906976745,1.2039898086409693,,,,,,
NLLB 3.3B,Fp8 Per Tensor,Internal agreement,determiner_noun_agreement,Determiner–noun disagreement,300,809.0,Adequate support,percentage-point violation rate,10.754017305315204,11.084043848964678,-0.33002654364947404,,,,,,
NLLB 3.3B,Fp8 Per Tensor,Internal agreement,subject_verb_agreement,Subject–verb disagreement,300,374.0,Adequate support,percentage-point violation rate,16.310160427807485,16.666666666666668,-0.35650623885918264,,,,,,
NLLB 3.3B,Fp8 Per Tensor,Structural realisation,adjective_modifiers,Adjective modifiers,300,466.0,Adequate support,divergences per 100 sentences,66.0,68.66666666666667,-2.6666666666666714,20.815450643776824,21.459227467811157,-0.6437768240343331,33.666666666666664,35.333333333333336,-1.6666666666666714
NLLB 3.3B,Fp8 Per Tensor,Structural realisation,definite_articles,Definite articles,300,1120.0,Adequate support,divergences per 100 sentences,103.0,100.66666666666667,2.3333333333333286,18.928571428571427,17.946428571428573,0.9821428571428541,32.333333333333336,33.666666666666664,-1.3333333333333286
NLLB 3.3B,Fp8 Per Tensor,Structural realisation,genitive_determiners,Genitive determiners,300,301.0,Adequate support,divergences per 100 sentences,54.333333333333336,52.0,2.3333333333333357,29.568106312292358,26.578073089700997,2.990033222591361,24.666666666666668,25.333333333333332,-0.6666666666666643
NLLB 3.3B,Fp8 Per Tensor,Structural realisation,genitive_nominals,Genitive nominals,300,541.0,Adequate support,divergences per 100 sentences,91.66666666666667,91.0,0.6666666666666714,31.053604436229204,30.683918669131238,0.3696857670979661,35.666666666666664,35.666666666666664,0.0
NLLB 3.3B,Fp8 Per Tensor,Structural realisation,participles,Participles,300,15.0,Low support,divergences per 100 sentences,8.333333333333334,8.333333333333334,0.0,80.0,73.33333333333333,6.666666666666671,4.333333333333333,4.666666666666667,-0.3333333333333339
NLLB 3.3B,Fp8 Per Tensor,Structural realisation,passive_verbs,Passive verbs,300,365.0,Adequate support,divergences per 100 sentences,60.666666666666664,58.666666666666664,2.0,29.041095890410958,27.123287671232877,1.917808219178081,25.333333333333332,25.666666666666668,-0.3333333333333357
NLLB 3.3B,Fp8 Per Tensor,Structural realisation,prepositions,Prepositions,300,651.0,Adequate support,divergences per 100 sentences,72.66666666666667,69.66666666666667,3.0,22.73425499231951,21.351766513056834,1.3824884792626762,23.333333333333332,23.333333333333332,0.0
NLLB 3.3B,Fp8 Per Tensor,Structural realisation,pronoun_clitics,Personal-pronoun clitics,300,19.0,Low support,divergences per 100 sentences,6.0,5.666666666666667,0.33333333333333304,52.63157894736842,47.36842105263158,5.263157894736835,2.6666666666666665,2.6666666666666665,0.0
NLLB 3.3B,Fp8 Per Tensor,Structural realisation,relative_clauses,Relative clauses,300,145.0,Adequate support,divergences per 100 sentences,27.0,27.0,0.0,38.62068965517241,38.62068965517241,0.0,8.333333333333334,8.333333333333334,0.0
NLLB 3.3B,Fp8 Per Tensor,Structural realisation,relative_markers,Relative markers,300,175.0,Adequate support,divergences per 100 sentences,26.0,26.0,0.0,33.142857142857146,33.142857142857146,0.0,6.666666666666667,6.666666666666667,0.0
NLLB 3.3B,Fp8 Per Tensor,Structural realisation,subjunctive_markers,Subjunctive markers,300,180.0,Adequate support,divergences per 100 sentences,24.666666666666668,25.0,-0.33333333333333215,17.22222222222222,17.22222222222222,0.0,14.333333333333334,14.666666666666666,-0.33333333333333215
NLLB 3.3B,Fp8 Per Tensor,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,115.0,Adequate support,divergences per 100 sentences,19.0,18.666666666666668,0.33333333333333215,33.04347826086956,33.04347826086956,0.0,6.333333333333333,6.0,0.33333333333333304
NLLB 3.3B,Full Model,Content preservation,named_entities,Named-entity recall,300,200.0,Adequate support,percentage-point recall loss,51.5,51.5,0.0,48.5,48.5,0.0,25.666666666666668,25.666666666666668,0.0
NLLB 3.3B,Full Model,Content preservation,negations,Negation recall,300,69.0,Adequate support,percentage-point recall loss,72.46376811594203,72.46376811594203,0.0,27.536231884057973,27.536231884057973,0.0,4.333333333333333,4.333333333333333,0.0
NLLB 3.3B,Full Model,Content preservation,numbers,Number recall,300,168.0,Adequate support,percentage-point recall loss,69.04761904761905,69.04761904761905,0.0,30.952380952380953,30.952380952380953,0.0,21.666666666666668,21.666666666666668,0.0
NLLB 3.3B,Full Model,Content preservation,proper_nouns,Proper-noun recall,300,180.0,Adequate support,percentage-point recall loss,48.333333333333336,48.333333333333336,0.0,51.666666666666664,51.666666666666664,0.0,27.333333333333332,27.333333333333332,0.0
NLLB 3.3B,Full Model,Internal agreement,adjective_noun_agreement,Adjective–noun disagreement,300,430.0,Adequate support,percentage-point violation rate,16.511627906976745,16.511627906976745,0.0,,,,,,
NLLB 3.3B,Full Model,Internal agreement,determiner_noun_agreement,Determiner–noun disagreement,300,821.0,Adequate support,percentage-point violation rate,11.084043848964678,11.084043848964678,0.0,,,,,,
NLLB 3.3B,Full Model,Internal agreement,subject_verb_agreement,Subject–verb disagreement,300,378.0,Adequate support,percentage-point violation rate,16.666666666666668,16.666666666666668,0.0,,,,,,
NLLB 3.3B,Full Model,Structural realisation,adjective_modifiers,Adjective modifiers,300,466.0,Adequate support,divergences per 100 sentences,68.66666666666667,68.66666666666667,0.0,21.459227467811157,21.459227467811157,0.0,35.333333333333336,35.333333333333336,0.0
NLLB 3.3B,Full Model,Structural realisation,definite_articles,Definite articles,300,1120.0,Adequate support,divergences per 100 sentences,100.66666666666667,100.66666666666667,0.0,17.946428571428573,17.946428571428573,0.0,33.666666666666664,33.666666666666664,0.0
