Base_Model,Quantization,Is_Full_Model,Direction,Sentences,Unique_Sentences,Hallucination_Risk,Omission_Risk,Expanded_Hallucination_Risk,Expanded_Omission_Risk,Unsupported_Target_Ratio,Uncovered_Source_Ratio,Target_Null_Mass_Mean,Source_Null_Mass_Mean,Target_Mutual_Unaligned_Ratio,Source_Mutual_Unaligned_Ratio,Degeneration_Risk,Off_Target_Score,Off_Target_Flag,Source_Token_Copy_Ratio,Source_Copy_Flag,Extreme_Length_Flag,Short_Output_Risk,Long_Output_Risk,Entity_Precision,Entity_Recall,Number_Precision,Number_Recall,Negation_Precision,Negation_Recall,Source_Output_LaBSE_Cosine,Reference_Output_LaBSE_Cosine,COMET,chrF,Full_Hallucination_Risk,Full_Omission_Risk,Full_Expanded_Hallucination_Risk,Full_Expanded_Omission_Risk,Full_Unsupported_Target_Ratio,Full_Uncovered_Source_Ratio,Full_Degeneration_Risk,Full_Off_Target_Score,Full_Source_Token_Copy_Ratio,Excess_Hallucination_Risk,Excess_Omission_Risk,Excess_Expanded_Hallucination_Risk,Excess_Expanded_Omission_Risk,Excess_Unsupported_Target_Ratio,Excess_Uncovered_Source_Ratio,Excess_Degeneration_Risk,Excess_Off_Target_Score,Excess_Source_Token_Copy_Ratio
Mistral 7B,Int8,0,EN-GR,300,300,0.08628642351315574,0.04194919268511307,0.10048714426383068,0.06581422646343874,0.03795731819063723,0.02471402352757737,0.03923605929342573,0.03946828351569669,0.18166589305540423,0.06166527101206514,0.03675347306447944,0.06527388243697718,0.0033333333333333335,0.048983514756311436,0.0033333333333333335,0.043333333333333335,0.0011108415385279317,0.036927501020699596,0.684031746031746,0.7013333333333334,0.9711666666666667,0.9736666666666668,0.96,0.935,0.7872941079735756,0.7867442312836647,0.6101589368780455,0.3231834314577387,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,0.0012818503283979349,-0.0022369140740192556,0.002872400538233247,8.288339420341184e-05,-0.0032650885205396454,-0.0022372972456169843,-0.0011813502490261862,0.01109973605012076,0.0069062245490859805
Mistral 7B,Int8 A8W8,0,EN-GR,300,300,0.08652897280843956,0.04418296131254155,0.10169238472000593,0.06755618500080825,0.04105837315398139,0.027923654879173122,0.04191607326822321,0.04147815795968229,0.1766124720031141,0.06314707109876923,0.03823021102417482,0.06123325455508217,0.01,0.04939999300184958,0.006666666666666667,0.04,0.0009078515330023701,0.02938012294112139,0.6683333333333333,0.6877222222222222,0.9775555555555555,0.9811666666666667,0.958,0.935,0.7800238012274107,0.7788208470245203,0.6076944770415624,0.31910161847242746,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,0.0015243996236817547,-3.1454465907743145e-06,0.0040776409944084935,0.0018248419315729236,-0.00016403355719548512,0.0009723341059787692,0.0002953877106691982,0.007059108168225747,0.007322702794624124
Mistral 7B,Int8 Bookends,0,EN-GR,300,300,0.0841312201518744,0.04528908948262728,0.10170829927738247,0.06861865892337765,0.03722530928486708,0.027436798901292588,0.039838703499862516,0.039681582397775084,0.1753296476708936,0.06874888714881418,0.034661004414431346,0.06165618981833371,0.006666666666666667,0.048785114501620125,0.0,0.04,0.0008901990849605879,0.032409304662622734,0.6584444444444444,0.6849444444444444,0.9717777777777779,0.9786666666666668,0.9516666666666667,0.935,0.7767963469276825,0.7769316004713377,0.6145622315009435,0.32279087723095645,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,-0.0008733530328834116,0.0011029827234949607,0.004093555551785033,0.0028873158541423277,-0.003997097426309798,0.0004854781280982344,-0.003273818899074278,0.007482043431477292,0.0067078242943946695
Mistral 7B,Nf4,0,EN-GR,300,300,0.0914533548440933,0.04746369252139547,0.1043616601777131,0.06704691712599785,0.04305007920387488,0.02848767933797068,0.042675003005543284,0.04288314853922692,0.18863498232286172,0.0710202496869888,0.045805584242746174,0.04720994021322717,0.0,0.045366042074124424,0.0,0.043333333333333335,0.0009790002957704809,0.038942521114692485,0.6737222222222222,0.6966111111111111,0.9806111111111111,0.9720000000000001,0.965,0.95,0.7690235163768132,0.7704829289515813,0.5943602374196053,0.3174525286939239,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,0.00644878165933549,0.003277585762263148,0.00674691645211567,0.0013155740567625251,0.0018276724926980029,0.001536358564776328,0.00787076092924055,-0.00696420617362925,0.0032887518668989688
Mistral 7B,Full Model,1,GR-EN,300,300,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.029010043345198588,0.02870386109180624,0.07895091055413686,0.07991477082493556,0.0287465443752181,0.0,0.0,0.021183973937918762,0.0,0.0033333333333333335,0.0009523809523809522,0.0051354169613973535,0.6839920634920634,0.6854563492063492,0.98,0.9872222222222223,0.9433333333333334,0.9805555555555556,0.8389065684874852,0.8556229760249455,0.8069778340061505,0.49029856951835504,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mistral 7B,2bit 10% Fast Spqr,0,GR-EN,300,300,0.11041178789967011,0.09736649300779389,0.12315561327493185,0.09493409672968091,0.05499935697011962,0.06556838782507059,0.06573597837682969,0.06194493682155534,0.21050002835206102,0.16458615437675572,0.08331786933150027,0.0,0.0,0.0218891207585024,0.0,0.12333333333333334,0.004856885850881885,0.11471353095342435,0.6969166666666666,0.628531746031746,0.9496984126984127,0.9838888888888889,0.9030555555555556,0.9694444444444443,0.6559077772498131,0.6565123347441355,0.6589400924245516,0.3426451987564106,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.06788936677876431,0.054065703710097536,0.05655632203392695,0.03664319407778213,0.035393047506737677,0.04428465184872332,0.054571324956282176,0.0,0.0007051468205836395
Mistral 7B,2bit 5% Spqr,0,GR-EN,300,300,0.20020263430299426,0.15741630241918098,0.2011953454004902,0.14055865675377677,0.09860577735277191,0.13804351023204592,0.09263614571300095,0.12099509389862696,0.4093659798432099,0.21321030312687006,0.18120019234539575,0.0,0.0,0.015052699978455934,0.0,0.4033333333333333,0.039209443131933176,0.3212067623688743,0.7027083333333334,0.5640277777777778,0.9003518518518518,0.9628888888888889,0.8759444444444445,0.9377777777777777,0.48368062092612185,0.4788676174202313,0.5321036935846011,0.2523420138699908,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.15768021318208847,0.11411551312148463,0.13459605415948528,0.08226775410187799,0.07899946788938997,0.11675977425569865,0.15245364797017766,0.0,-0.006131273959462828
Mistral 7B,4bit K-Means,0,GR-EN,300,300,0.17871943468195356,0.09642076131596253,0.19414282459855892,0.1014641207623555,0.08062117487333803,0.07719373966810057,0.07656356721752935,0.07425360386786377,0.3789735619549933,0.13781494041192321,0.14149907223820854,0.0,0.0,0.01853529549563396,0.0,0.28,0.005018896447467875,0.25184130044606245,0.5625039682539683,0.5806150793650793,0.9323968253968253,0.9875555555555555,0.9131111111111111,0.9161111111111111,0.503892343652745,0.49701648481811084,0.5061700930198033,0.2641733898866978,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.13619701356104777,0.053119972018266175,0.12754353335755403,0.043173218110456726,0.061014865409956084,0.05591000369175331,0.11275252786299045,0.0,-0.0026486784422848006
Mistral 7B,4bit Omniquant,0,GR-EN,300,300,0.051568658615127536,0.043720967057612074,0.07071213862500736,0.058487690837057425,0.025094821336681533,0.023975833431915637,0.031624685521763354,0.0322128111152881,0.09798646898693773,0.0749742566256325,0.030898313151809433,0.0,0.0,0.020646744430980923,0.0,0.013333333333333334,0.0009890109890109886,0.01250755060722381,0.7109523809523809,0.6865674603174603,0.9722222222222223,0.9905555555555556,0.9497222222222222,0.9738888888888889,0.8208303397893906,0.836327585875988,0.795191269715627,0.4790460045402014,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.009046237494221739,0.00042017775991572137,0.004112847384002458,0.00019678818515864865,0.005488511873299583,0.0026920974555683756,0.0021517687765913347,0.0,-0.0005372295069378391
Mistral 7B,4bit Optimized GPTQ,0,GR-EN,300,300,0.04998951783486324,0.04666570194241356,0.07087803109338701,0.06055684300926238,0.02313755225815272,0.027295026642009296,0.032480728091236276,0.03198456285996763,0.09435027315520071,0.08071751632526375,0.03449911054718304,0.0,0.0,0.021105948541542595,0.0,0.01,0.0010882221227048808,0.011860190287016091,0.6982539682539682,0.6824007936507936,0.9866666666666667,0.9905555555555556,0.9330555555555556,0.9738888888888889,0.8162082383036613,0.8285081898172696,0.787856501142184,0.47159900029591406,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.007467096713957441,0.003364912644717208,0.004278739852382113,0.002265940357363605,0.0035312427947707704,0.006011290665662035,0.005752566171964943,0.0,-7.802539637616693e-05
Mistral 7B,4bit Spinquant,0,GR-EN,300,300,0.04798149384780062,0.04583682265593161,0.06860146146939182,0.05995871935712936,0.022063937173874962,0.025212404299608623,0.031270718490868904,0.0311388423653259,0.090609825878658,0.0811592213028603,0.030293850732195874,0.0,0.0,0.020503729461730964,0.0,0.0033333333333333335,0.0006613756613756607,0.006378391760744701,0.7012857142857143,0.6810119047619048,0.9825,0.986388888888889,0.9516666666666667,0.9838888888888889,0.8255443272988001,0.8400360150138537,0.7934129250049591,0.4731056082916469,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.005459072726894824,0.002536033358235254,0.002002170228386918,0.0016678167052305848,0.002457627710493012,0.003928668323261362,0.0015473063569777755,0.0,-0.0006802444761877975
Mistral 7B,4bit Static GPTQ,0,GR-EN,300,300,0.04753105753178389,0.046969105300628644,0.06882593094268695,0.05925849803340346,0.02224048707842574,0.024253162048169647,0.03152886157701174,0.031426415390159376,0.08882382393991417,0.08522773846355691,0.029967763994010386,0.0,0.0,0.021193809297261855,0.0,0.006666666666666667,0.001975456849406429,0.0075715621826732945,0.6930952380952381,0.696984126984127,0.9822222222222223,0.9872222222222223,0.9416666666666667,0.9805555555555556,0.8334303001562754,0.8485698875784874,0.8026037062207858,0.48858385321810716,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.005008636410878092,0.003668316002932291,0.0022266397016820483,0.0009675953815046837,0.0026341776150437916,0.0029694260718223855,0.0012212196187922873,0.0,9.83535934309318e-06
Mistral 7B,4bit True GPTQ,0,GR-EN,300,300,0.04784900058359652,0.05185144089294511,0.06823432580537968,0.06228971461010937,0.023946090604023428,0.03267064386254599,0.031579937999402986,0.03780121951410935,0.08802097314736317,0.08508245930218,0.028750667237155025,0.0,0.0,0.02017912656150971,0.0,0.013333333333333334,0.007668308702791461,0.007922700393288629,0.7091626984126984,0.6970436507936508,0.9755555555555556,0.9872222222222223,0.9383333333333334,0.9838888888888889,0.8216953059037526,0.8377050458453595,0.7972054536143939,0.48013248288266397,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.005326579462690724,0.00855065159524876,0.0016350345643747766,0.003998811958210592,0.0043397811406414785,0.01138690788619873,4.122861936926847e-06,0.0,-0.001004847376409053
Mistral 7B,Analytical Net Mngr 3.7GB,0,GR-EN,300,300,0.1205962520664937,0.07021192752910997,0.13184067133272723,0.07732226206878133,0.05063679309698597,0.05283640326577656,0.054127093569162184,0.05746347066110336,0.257024869533333,0.10033590866045,0.08979756277750774,0.0,0.0,0.01668319955314919,0.0,0.2633333333333333,0.00727891156462585,0.1940563421029088,0.6809568302068302,0.6530357142857143,0.9516666666666667,0.9908333333333333,0.8844444444444444,0.9638888888888889,0.7138974615434805,0.7210354865031938,0.6943306644757589,0.3933704088740254,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.0780738309455879,0.02691113823141362,0.06524138009172233,0.019031359416882554,0.031030483633604018,0.03155266728942929,0.06105101840228964,0.0,-0.004500774384769573
Mistral 7B,Empirical Net Mngr 3.7GB,0,GR-EN,300,300,0.09078998403790213,0.07478302931723983,0.10563432888240229,0.08170332768378472,0.037469469581156156,0.05341311476181689,0.047448766661957964,0.055071556293449446,0.18745171587059228,0.11586441689645317,0.07431435153559308,0.0,0.0,0.019057318031522153,0.0,0.13,0.012182083561393907,0.10334000409661935,0.7029126984126983,0.6415674603174604,0.9686111111111111,0.9880555555555556,0.9163888888888889,0.9655555555555556,0.7338097053859383,0.7412186911329627,0.7149444397290547,0.4043846650845602,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.04826756291699633,0.03148224001954348,0.03903503764139739,0.02341242503188594,0.017863160117774207,0.032129378785469634,0.045567807160374986,0.0,-0.0021266559063966087
Mistral 7B,Fp4,0,GR-EN,300,300,0.043686004780216434,0.049833695784672484,0.06316756603696794,0.06157244678246676,0.022160321772177145,0.03015814718304605,0.03308226661049993,0.03234056219149717,0.07581542595797222,0.08700237797947422,0.02808381333468065,0.0,0.0,0.02112237279306294,0.0,0.0,0.0005620815965643545,0.0025811711890143265,0.729484126984127,0.6853174603174603,0.98,0.9888888888888889,0.9441666666666667,0.9838888888888889,0.8257417503992717,0.8407919269800186,0.7978212313850721,0.4780923844247266,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.0011635836593106366,0.006532906486976131,-0.0034317252040369645,0.0032815441305679843,0.0025540123087951956,0.008874411206698789,-0.0006627310405374481,0.0,-6.160114485582319e-05
Mistral 7B,Fp4 AWQ,0,GR-EN,300,300,0.04578323519251525,0.0422217686956156,0.06615077093661895,0.05643686195316538,0.021260786106788086,0.022925616954269274,0.030323325628566083,0.029878930149183115,0.08576559384219158,0.0738607589833944,0.03148231223878012,0.0,0.0,0.021294499339286378,0.0,0.006666666666666667,0.0006841817186644767,0.007744060587197842,0.7143888888888889,0.6971825396825396,0.9788888888888889,0.9905555555555556,0.9433333333333334,0.9772222222222223,0.8310492618878682,0.8475863520304362,0.8027913059790929,0.4894989055025143,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.0032608140716094552,-0.0010790206020807533,-0.0004485203043859548,-0.0018540406987333988,0.0016544766434061359,0.0016418809779220125,0.0027357678635620206,0.0,0.00011052540136761643
Mistral 7B,Fp8,0,GR-EN,300,300,0.04289892914014939,0.04402786993291053,0.06490270736516085,0.057905527206733656,0.021034439566662948,0.022612377896888282,0.029510385152194805,0.0294708271203456,0.07815196270159039,0.08000040478149771,0.02867097636828061,0.0,0.0,0.021534133602816034,0.0,0.0033333333333333335,0.0003968253968253965,0.005046191372171763,0.7011904761904763,0.690595238095238,0.9833333333333333,0.9905555555555556,0.9383333333333334,0.9805555555555556,0.8390395410855611,0.8558227728803952,0.8095556878050169,0.4899085034623,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.00037650801924359045,0.0007270806352141779,-0.0016965838758440516,-0.00038537544516512034,0.001428130103280998,0.0013286419205410203,-7.556800693748686e-05,0.0,0.00035015966489727185
Mistral 7B,Fp8 Per Tensor,0,GR-EN,300,300,0.04329960849549817,0.04126816149986235,0.06531675654886492,0.056236086709915964,0.019839586299830635,0.019135506981399503,0.028170946200489447,0.028213028838211324,0.0818882929861744,0.07645594867997624,0.02893251539019027,0.0,0.0,0.0215576719855476,0.0,0.0,0.0009523809523809522,0.004454861405841798,0.6990079365079366,0.6926785714285714,0.9833333333333333,0.9905555555555556,0.94,0.9805555555555556,0.8393582421541214,0.8561922424038251,0.8079169822732607,0.49139197773091087,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.0007771873745923696,-0.0020326277978340024,-0.001282534692139986,-0.0020548159419828127,0.00023327683644868563,-0.002148228994947758,0.00018597101497217286,0.0,0.00037369804762883707
Mistral 7B,Int2 Batch16,0,GR-EN,300,300,0.2866648743075814,0.1795296131391466,0.2863861054777554,0.15228629456608267,0.15376277072794597,0.1734742193599599,0.1289946503339193,0.1291402644366905,0.577237201860879,0.2359743556207894,0.27786085958126144,0.0,0.0,0.011036881484918442,0.0,0.6066666666666667,0.01963718820861678,0.5701576294119062,0.608092389092389,0.5577777777777778,0.8470393677430291,0.9567222222222221,0.8527539682539682,0.9244444444444444,0.3771023666424056,0.37563224498648196,0.4628478980064392,0.21224700969843546,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.24414245318667563,0.13622882384145024,0.2197868142367505,0.09399539191418389,0.13415646126456401,0.15219048338361266,0.24911431520604335,0.0,-0.01014709245300032
Mistral 7B,Int4,0,GR-EN,300,300,0.050459546675972654,0.056597710255469995,0.07144165039629247,0.06820066738641127,0.024866041482527242,0.036118334415854686,0.033362223203837485,0.03957653048811578,0.09315037534155322,0.09409826586243952,0.0333306081138203,0.0,0.0,0.020380416790971835,0.0,0.02,0.007568741603224361,0.013716139288389927,0.6990992063492064,0.6696230158730159,0.9791666666666666,0.986388888888889,0.9425,0.9738888888888889,0.815902038415273,0.829966004025191,0.7908299498756727,0.4765328779654355,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.007937125555066857,0.013296920957773642,0.004842359155287565,0.009909764734512494,0.005259732019145293,0.014834598439507424,0.0045840637386022,0.0,-0.0008035571469469267
Mistral 7B,Int4 AWQ,0,GR-EN,300,300,0.04552461427734087,0.04458719222114964,0.06770831295917581,0.057957325273457,0.022562529966095268,0.02527833080169416,0.03132379499248859,0.031160569241856877,0.08268751787343874,0.07732267661989788,0.0296359072655963,0.0,0.0,0.02134191951455183,0.0,0.0,0.0004901960784313719,0.003629675556359273,0.694484126984127,0.691984126984127,0.9788888888888889,0.9922222222222223,0.931111111111111,0.9805555555555556,0.8297944821914037,0.8441443847616513,0.8032785470287005,0.48380990172893473,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.0030021931564350735,0.001286402923453285,0.0011090217181709133,-0.0003335773784417795,0.002956220502713318,0.003994594825346899,0.0008893628903782029,0.0,0.0001579455766330673
Mistral 7B,Int8,0,GR-EN,300,300,0.041247638081060745,0.042894731266911595,0.0651204702065227,0.0579097843935852,0.019006665926640697,0.0209684779146874,0.02857703096030777,0.028292677671558054,0.07615921735623375,0.07942303821448932,0.027717114462955942,0.0,0.0,0.02120285028488279,0.0,0.0,0.0009523809523809522,0.003493441652755378,0.6901587301587301,0.6870436507936508,0.98,0.9872222222222223,0.9433333333333334,0.9805555555555556,0.8388379792372386,0.8554649426539739,0.807869054377079,0.49025067114218274,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,-0.0012747830398450524,-0.0004060580307847575,-0.0014788210344822,-0.0003811182583135786,-0.0005996435367412525,-0.00031525806165986006,-0.0010294299122621565,0.0,1.8876346964027957e-05
Mistral 7B,Int8 A8W8,0,GR-EN,300,300,0.042997593101053146,0.04530981987698782,0.06493631461852656,0.05833954357444886,0.020674030110146846,0.024268512879230392,0.029852807402458156,0.02994658451070603,0.07846594179055442,0.08171436224102704,0.027794378087156773,0.0,0.0,0.02101448940478216,0.0,0.0,0.00028735632183907975,0.004058347244621754,0.7038492063492063,0.6912698412698413,0.9788888888888889,0.9905555555555556,0.9433333333333334,0.9838888888888889,0.8361892823378245,0.8529372495412827,0.8073463163773219,0.49365223699546723,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.0004751719801473486,0.002009030579291464,-0.0016629766224783432,4.864092255008057e-05,0.0010677206467648963,0.002984776902883131,-0.0009521662880613256,0.0,-0.00016948453313660183
Mistral 7B,Int8 Bookends,0,GR-EN,300,300,0.04282291496372541,0.04561258494690014,0.06574377834589451,0.0589008690801714,0.019759778829276008,0.024626814343267384,0.030575926808795468,0.03010328110125572,0.07813303925310475,0.08210765939617731,0.027677199104638697,0.0,0.0,0.020598253689968225,0.0,0.0,0.0022689181773505145,0.0028032472248158517,0.6928174603174604,0.6930952380952381,0.9822222222222223,0.9872222222222223,0.9363888888888889,0.9805555555555556,0.8354061206181844,0.8501126006245613,0.803552922308445,0.48848547268757747,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.0003004938428196116,0.0023117956492037864,-0.0008555128951103913,0.0006099664282726222,0.00015346936589405794,0.003343078366920122,-0.001069345270579402,0.0,-0.0005857202479505365
Mistral 7B,Nf4,0,GR-EN,300,300,0.0451057511710298,0.04638352429098044,0.06628019787041686,0.05916246749730432,0.02225991685599445,0.02585061002690091,0.03160935436329446,0.03127315975196382,0.08144798229380049,0.08202680309407659,0.02897936839262747,0.0,0.0,0.021703354418073275,0.0,0.0033333333333333335,0.0011477411477411473,0.005531788472964943,0.7036904761904762,0.689484126984127,0.9833333333333333,0.9938888888888889,0.9397222222222222,0.9805555555555556,0.8317437976598739,0.8483998877803485,0.799737881620725,0.4864758384444631,0.0425224211209058,0.04330078929769635,0.0665992912410049,0.05829090265189878,0.01960630946338195,0.02128373597634726,0.0287465443752181,0.0,0.021183973937918762,0.002583330050124004,0.0030827349932840836,-0.0003190933705880389,0.0008715648454055425,0.0026536073926125003,0.00456687405055365,0.00023282401740937209,0.0,0.0005193804801545132
NLLB 3.3B,Full Model,1,EN-GR,300,300,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.02730874778672874,0.028637440723936466,0.08769522161896978,0.07217568889947511,0.01957387448853723,0.02228006452122772,0.0,0.03166371665747446,0.0,0.02,0.016182340724674543,0.0,0.8498888888888889,0.8148333333333333,0.9900555555555555,0.9695,0.971111111111111,0.9533333333333334,0.8705877611537775,0.9083501541117827,0.8915940552949906,0.5379369644462734,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLLB 3.3B,2bit 1% Spqr,0,EN-GR,300,300,0.04724036141087236,0.04179899321587583,0.06049404671533235,0.06147704186869225,0.02290866942000157,0.020764600331087103,0.028560520177210887,0.029898652147617527,0.09025189463540462,0.07473372716892285,0.020214647806966822,0.06303406957138533,0.0033333333333333335,0.0646379633874502,0.0033333333333333335,0.02666666666666667,0.016557496426549898,0.0,0.7908333333333334,0.7427777777777778,0.9805555555555556,0.9845,0.9779999999999999,0.965,0.868131952881813,0.8849257469177246,0.844334184328715,0.46041657717772416,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,0.0016699081475232344,0.0022777826673610613,0.01032583766927695,0.01177155099996973,0.0012012790356527338,0.0030140983089543723,0.0006407733184295925,0.04075400505015761,0.032974246729975745
NLLB 3.3B,2bit 10% Fast Spqr,0,EN-GR,300,300,0.0463134972274012,0.03789614319908354,0.053989938329923215,0.05293842038719074,0.01934520323279299,0.015730427704136626,0.02724910717563932,0.028621575046114258,0.09234618127377128,0.06933642684699974,0.020373359245741598,0.03613947270257028,0.0,0.043954461040426614,0.0,0.023333333333333334,0.017577718705789426,0.0,0.8230873015873016,0.7797777777777778,0.991388888888889,0.9836666666666667,0.9694444444444443,0.9583333333333334,0.875278847416242,0.902463611761729,0.8809756827354431,0.5185458568068068,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,0.0007430439640520731,-0.0016250673494312279,0.003821729283867814,0.0032329295184682152,-0.002362187151555846,-0.0020200743179961053,0.0007994847572043683,0.01385940818134256,0.012290744382952155
NLLB 3.3B,4bit K-Means,0,EN-GR,300,300,0.04516403929118838,0.04026660075550945,0.05035116583388779,0.05086966741357545,0.020603742877019028,0.016532644870329294,0.026636395474345792,0.02803653813096122,0.08825197952220032,0.07623061926523785,0.019445961843144666,0.023175367503632097,0.0,0.033417259506567314,0.0,0.03,0.01857589066870762,0.0,0.8454444444444444,0.8009444444444445,0.9905555555555556,0.9795,0.9744444444444443,0.96,0.8718957245349884,0.9047947683930397,0.8871920681993166,0.5315348237094882,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,-0.0004064139721607421,0.0007453902069946838,0.0001829567878323876,0.0011641765448529295,-0.0011036475073298094,-0.0012178571518034371,-0.00012791264539256317,0.0008953029824043772,0.0017535428490928553
NLLB 3.3B,4bit Omniquant,0,EN-GR,300,300,0.045608929785442245,0.04130163996746542,0.04983128087649386,0.05211604026562641,0.02011479932387483,0.018583775079798633,0.027227068504410753,0.028910634435062654,0.08948492152804115,0.07641051038753498,0.01941833350777105,0.02263850389767199,0.0,0.03115669072595023,0.0,0.03333333333333333,0.020184456576313802,0.0,0.8533333333333334,0.8028888888888889,0.9900555555555555,0.9695,0.971111111111111,0.9566666666666667,0.8711136269569397,0.903764730989933,0.8888323857386907,0.5247146578731163,0.045570453263349124,0.03952121054851477,0.0501682090460554,0.04970549086872252,0.021707390384348837,0.01775050202213273,0.01957387448853723,0.02228006452122772,0.03166371665747446,3.84765220931213e-05,0.001780429418950652,-0.00033692816956153865,0.0024105493969038896,-0.0015925910604740086,0.0008332730576659023,-0.00015554098076617923,0.0003584393764442702,-0.000507025931524227
